,wordle_id,tweet_text
2967,261,"Wordle 261 4/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
🟨🟩🟩🟨⬛
🟩🟩🟩🟩🟩"
2968,261,"Wordle 261 2/6

🟨🟨🟨⬜🟨
🟩🟩🟩🟩🟩"
2969,261,"Wordle 261 3/6

⬛⬛🟩⬛⬛
🟨🟩⬛⬛⬛
🟩🟩🟩🟩🟩"
2970,261,"Wordle 261 6/6

⬜⬜⬜⬜🟨
⬜🟨⬜⬜⬜
🟨🟩🟩⬜⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
2971,261,"Wordle 261 3/6

⬛⬛⬛🟨⬛
🟩🟨⬛🟩⬛
🟩🟩🟩🟩🟩"
2972,261,"Wordle 261 6/6

⬛🟩⬛🟩⬛
🟨⬛⬛⬛⬛
⬛⬛🟨🟨⬛
⬛🟨⬛⬛⬛
⬛⬛🟨⬛⬛
🟩🟩🟩🟩🟩"
2973,261,"Wordle 261 5/6

🟨⬜🟨⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟨🟩🟩⬜🟨
🟩🟩🟩🟩🟩"
2974,261,"Wordle 261 3/6

🟨⬜⬜⬜⬜
⬜🟩🟩⬜🟨
🟩🟩🟩🟩🟩"
2975,261,"Wordle 261 4/6

🟨🟨⬛⬛🟨
⬛🟨⬛🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩
Squad dub @Nathen_Webb @TheBryanGalvan @ Gunter
@ Matt"
2976,261,"Wordle 261 4/6

⬜🟨🟩⬜🟨
⬜🟨🟨🟨⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
2977,261,"Wordle 261 4/6

⬛🟨⬛⬛⬛
🟨🟨🟨⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩"
2978,261,"Wordle 261 3/6

⬛⬛🟨⬛🟨
⬛🟩⬛🟩⬛
🟩🟩🟩🟩🟩"
2979,261,"Wordle 261 5/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟨
⬛🟩🟨⬛⬛
🟨🟩⬛⬛⬛
🟩🟩🟩🟩🟩"
2980,261,"Wordle 261 3/6

⬛🟨🟩⬛⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩"
2981,261,"Wordle 261 3/6

🟨🟨🟨⬛⬛
🟨🟩🟩⬛🟨
🟩🟩🟩🟩🟩

#Wordle261 didn’t play for a few days. Nice to come back to an easy one 🤠"
2982,261,"Wordle 261 3/6

🟨🟨⬛⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
2983,261,"Wordle 261 4/6

⬛🟨🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩"
2984,261,"Wordle 261 4/6

⬛🟨🟨⬛⬛
🟨🟩🟩🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
2985,261,"Wordle 261 5/6

⬛🟨⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
⬛🟩🟩🟨⬛
🟩🟩🟩🟩🟩"
2986,261,"Wordle 261 4/6

🟨⬛🟨⬛🟨
🟨🟨⬛⬛🟨
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩"
2987,261,"Wordle 261 5/6

🟨⬜🟨⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟨
🟩🟩🟩🟩🟩"
2988,261,"Wordle 261 2/6

🟩🟨⬛⬛⬛
🟩🟩🟩🟩🟩queen shit lol"
2989,261,"Wordle 261 4/6

⬛⬛⬛⬛⬛
🟨🟨🟩⬛⬛
⬛🟨🟩🟩🟩
🟩🟩🟩🟩🟩

happy with that progression"
2990,261,"Wordle 261 4/6

⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
🟨🟩🟩🟨⬛
🟩🟩🟩🟩🟩"
2991,261,"Wordle 261 4/6

⬛⬛⬛🟨🟩
⬛🟨🟩⬛🟩
⬛🟨🟩🟩🟩
🟩🟩🟩🟩🟩"
2992,261,"Wordle 261 4/6

🟨⬛🟨⬛⬛
⬛🟨🟨⬛⬛
🟨🟩🟩🟨⬛
🟩🟩🟩🟩🟩

Whooo"
2993,261,"Wordle 261 2/6

⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩"
2994,261,"Wordle 261 5/6

⬛🟨⬛⬛⬛
🟨🟨⬛⬛⬛
⬛🟩🟨🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
2995,261,"Wordle 261 3/6

🟨⬛🟨⬛🟨
🟨🟨🟨🟩⬛
🟩🟩🟩🟩🟩"
2996,261,"Wordle 261 4/6

⬛🟨🟩⬛⬛
⬛⬛🟩🟩⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩"
2997,261,"Wordle 261 2/6

🟨🟨⬜⬜⬜
🟩🟩🟩🟩🟩"
2998,261,"Wordle 261 3/6

⬛⬛🟩⬛⬛
⬛⬛🟨🟩⬛
🟩🟩🟩🟩🟩"
2999,261,"Wordle 261 4/6

⬜🟩⬜⬜⬜
⬜🟩🟨⬜🟨
🟩🟩⬜⬜🟨
🟩🟩🟩🟩🟩

Late day"
3000,261,"Wordle 261 2/6

⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩

Let’s gooooo"
3001,261,"Wordle 261 4/6

⬛⬛🟩⬛⬛
⬛🟩🟩⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩"
3002,261,"Wordle 261 4/6

⬛🟨⬛⬛⬛
🟩🟩🟨⬛⬛
🟩🟩⬛⬛🟨
🟩🟩🟩🟩🟩"
3003,261,"Wordle 261 4/6

🟨🟨⬛⬛🟨
⬛🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩"
3004,261,"Wordle 261 5/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
🟨🟩🟨⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3005,261,"Wordle 261 6/6

🟨⬛⬛⬛⬛
⬛🟨⬛🟨🟩
⬛🟨🟨⬛⬛
🟨🟨⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩

WE GOT IT TODAY WOOOOOOO
WHO WANT ME"
3006,261,"Wordle 261 5/6

⬛🟩🟨🟨⬛
🟨🟩⬛🟩⬛
⬛🟩⬛⬛⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩"
3007,261,"Wordle 261 4/6

⬜⬜⬜🟨⬜
⬜⬜🟩⬜⬜
⬜🟨🟩⬜🟩
🟩🟩🟩🟩🟩"
3008,261,"Wordle 261 4/6

⬛🟩⬛🟩⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩"
3009,261,"Wordle 261 4/6

⬛🟨⬛🟨🟩
🟨🟩⬛⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3010,261,"Wordle 261 5/6

⬜⬜⬜⬜⬜
🟨🟩⬜🟨⬜
🟨🟩🟨⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3011,261,"Wordle 261 4/6

⬜⬜🟨⬜🟨
⬜🟩⬜🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3012,261,"Wordle 261 5/6

⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
🟨🟨🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩🗡"
3013,261,"Wordle 261 2/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩"
3014,261,"Wordle 261 5/6

⬛🟨🟨🟨⬛
🟨🟨🟨⬛⬛
🟨🟩🟩🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩
Damnit, that was annoying 😆"
3015,261,"Wordle 261 4/6

⬛🟨🟨⬛⬛
🟩🟩⬛⬛🟨
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩"
3016,261,"Wordle 261 4/6

⬜⬜🟨⬜⬜
🟨🟩🟩⬜⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩

A bit late with this one"
3017,261,"Wordle 261 3/6

🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩"
3018,261,"Wordle 261 3/6

⬛⬛🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3019,261,"Wordle 261 5/6

⬛🟨⬛🟨⬛
🟨🟨🟩⬛⬛
⬛🟩🟩🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3020,261,"Wordle 261 3/6

⬜⬜⬜⬜⬜
⬜⬜🟨⬜⬜
🟩🟩🟩🟩🟩"
3021,261,"Wordle 261 3/6

⬛🟨🟩⬛⬛
🟨🟩🟩⬛🟨
🟩🟩🟩🟩🟩"
3022,261,"Wordle 261 2/6

🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩

Wordle goat"
3023,261,"Wordle 261 4/6

🟨⬛⬛⬛⬛
⬛🟨🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

Oh c’mon! There are a million easier words…"
3024,261,"Wordle 261 5/6

🟨⬛⬛⬛🟨
⬛🟨⬛⬛⬛
🟨🟨🟩⬛⬛
⬛🟨🟩🟩🟩
🟩🟩🟩🟩🟩

eh not the best but i did it"
3025,261,"Wordle 261 3/6

⬛⬛🟩🟩⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩"
3026,261,"Wordle 261 4/6

⬛🟨⬛⬛⬛
⬛🟨⬛⬛🟨
🟨🟩🟩⬛🟨
🟩🟩🟩🟩🟩

Guess distribution:
2: 1
3: 18
4: 19
5: 14
6: 4"
3027,261,"Wordle 261 4/6

⬛⬛⬛🟨🟨
🟨🟨⬛⬛🟩
⬛🟨🟨🟨🟩
🟩🟩🟩🟩🟩

fuck yes"
3028,261,"Wordle 261 2/6

⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩"
3029,261,"Wordle 261 3/6

⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟨
🟩🟩🟩🟩🟩"
3030,261,"Wordle 261 4/6

⬛⬛🟩⬛🟨
⬛🟨🟩🟩⬛
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
3031,261,"Wordle 261 4/6

⬜🟨🟨⬜⬜
🟨🟩⬜⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩"
3032,261,"Wordle 261 3/6

🟨🟨⬛⬛⬛
⬛⬛🟨🟩⬛
🟩🟩🟩🟩🟩"
3033,261,"Wordle 261 3/6

⬛⬛🟨🟩⬛
🟨⬛⬛🟩⬛
🟩🟩🟩🟩🟩

I got my genius brain on today I guess"
3034,261,"Wordle 261 3/6

🟨🟨⬛⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3035,261,"Wordle 261 2/6

🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩"
3036,261,"Wordle 261 4/6

⬛⬛⬛🟩⬛
⬛⬛🟩🟩⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩"
3037,261,"Wordle 261 4/6

⬛⬛⬛⬛⬛
⬛🟨⬛🟩⬛
🟩🟨⬛🟨⬛
🟩🟩🟩🟩🟩"
3038,261,"Wordle 261 4/6

⬛🟨🟩⬛⬛
⬛⬛⬛⬛⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩"
3039,261,"Wordle 261 3/6

⬛⬛🟩🟩⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩"
3040,261,"Wordle 261 3/6

⬛⬛🟩🟩⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩

Birdie again"
3041,261,"Wordle 261 4/6

⬛🟨⬛🟨⬛
⬛🟨🟨⬛⬛
🟨🟨🟨🟩⬛
🟩🟩🟩🟩🟩

⁦@__KingFrost⁩"
3042,261,"Wordle 261 5/6

⬛🟨🟩⬛⬛
⬛🟨🟩⬛⬛
⬛⬛🟩⬛🟨
⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩"
3043,261,"Wordle 261 3/6

🟨🟨⬜⬜⬜
🟨🟨🟨🟩⬜
🟩🟩🟩🟩🟩"
3044,261,"Wordle 261 4/6

⬜⬜🟨🟨⬜
⬜🟨🟩⬜⬜
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩"
3045,261,"Wordle 261 3/6

🟨⬛🟨🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩
booyah booyah"
3046,261,"Wordle 261 3/6

⬜🟨⬜⬜⬜
🟨⬜🟩⬜🟨
🟩🟩🟩🟩🟩"
3047,261,"Wordle 261 5/6

⬛🟩⬛⬛🟨
🟨🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩"
3048,261,"Wordle 261 4/6

⬛⬛🟩🟩⬛
⬛🟨🟩🟩⬛
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩

Get into yuhhh"
3049,261,"Wordle 261 2/6

⬛⬛🟩🟩⬛
🟩🟩🟩🟩🟩"
3050,261,"Wordle 261 3/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩"
3051,261,"Wordle 261 2/6

⬛🟨⬛🟨⬛
🟩🟩🟩🟩🟩

I am very proud of me."
3052,261,"Wordle 261 3/6

🟨⬜🟨⬜🟨
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3053,261,"Wordle 261 3/6

⬛🟨🟩⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩"
3054,261,"Wordle 261 4/6

⬜🟨⬜⬜🟩
⬜🟩⬜🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3055,261,"Wordle 261 5/6

⬛⬛🟩⬛⬛
⬛🟨🟨⬛⬛
⬛🟨🟨🟨⬛
🟨🟩🟩⬛🟨
🟩🟩🟩🟩🟩"
3056,261,"Wordle 261 4/6

🟨🟨⬛⬛⬛
⬛🟨🟩⬛⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩"
3057,261,"Wordle 261 4/6

⬛🟨🟩⬛🟨
⬛🟨🟩🟩⬛
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩 I still say my third guess was a good guess"
3058,261,"Wordle 261 3/6

🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩

😎"
3059,261,"Wordle 261 3/6

⬛🟨⬛⬛⬛
🟨⬛🟨🟩⬛
🟩🟩🟩🟩🟩"
3060,261,"Wordle 261 3/6

⬛🟨⬛🟨🟩
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
3061,261,"Wordle 261 3/6

⬛⬛🟨⬛⬛
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩"
3062,261,"Wordle 261 4/6

🟨🟨⬛⬛⬛
🟨🟨⬛⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3063,261,"Wordle 261 4/6

⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩"
3064,261,"Wordle 261 4/6

⬛🟨🟩⬛⬛
⬛⬛🟩⬛⬛
🟨🟩🟩⬛🟨
🟩🟩🟩🟩🟩"
3065,261,"Wordle 261 4/6

🟨🟨🟩⬛⬛
🟨⬛🟩🟨⬛
⬛🟨🟩⬛⬛
🟩🟩🟩🟩🟩"
3066,261,"Wordle 261 6/6

⬛🟨⬛⬛🟨
⬛⬛⬛⬛⬛
⬛🟨⬛⬛🟩
🟨⬛🟨⬛⬛
⬛🟩⬛🟨⬛
🟩🟩🟩🟩🟩"
3067,261,"Wordle 261 4/6

🟨🟩⬜⬜⬜
🟨🟩⬜⬜🟨
⬜🟩🟨🟨⬜
🟩🟩🟩🟩🟩"
3068,261,"Wordle 261 5/6

⬛🟨⬛🟨⬛
🟨⬛⬛🟨🟨
⬛🟩🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3069,261,"Wordle 261 3/6

⬜⬜🟨⬜⬜
⬜🟩🟨⬜🟨
🟩🟩🟩🟩🟩"
3070,261,"Wordle 261 5/6

⬛⬛⬛⬛🟨
🟨⬛⬛🟨⬛
🟨🟩🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3071,261,"Wordle 261 4/6

⬛⬛⬛⬛⬛
⬛🟩⬛🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3072,261,"Wordle 261 4/6

⬜⬜🟩🟩⬜
🟨⬜🟩🟩⬜
⬜🟨🟩🟩🟩
🟩🟩🟩🟩🟩"
3073,261,"Wordle 261 4/6

⬜⬜⬜🟨⬜
⬜⬜🟩⬜⬜
⬜🟨🟩⬜⬜
🟩🟩🟩🟩🟩"
3074,261,"Wordle 261 2/6

🟨⬛🟨⬛🟨
🟩🟩🟩🟩🟩

🌹🌶💫"
3075,261,"Wordle 261 5/6

⬛🟩⬛⬛⬛
⬛🟩🟨⬛⬛
🟨🟩🟩🟨⬛
⬛🟨🟨🟨🟩
🟩🟩🟩🟩🟩"
3076,261,"Wordle 261 5/6

⬛🟨🟨⬛⬛
⬛🟨🟩⬛⬛
⬛🟨🟩⬛⬛
🟨🟨🟨⬛🟨
🟩🟩🟩🟩🟩 https://t.co/w6qfSrgfPR"
3077,261,"Wordle 261 3/6

🟨⬛⬛🟨⬛
⬛🟨🟨🟩⬛
🟩🟩🟩🟩🟩"
3078,261,"Wordle 261 3/6

⬛🟨⬛⬛⬛
🟨🟩🟩⬛🟨
🟩🟩🟩🟩

I’m actually pretty good this."
3079,261,"Wordle 261 6/6

⬛🟨🟨⬛⬛
🟨🟨⬛⬛⬛
🟨🟨⬛🟨⬛
⬛🟩⬛🟨🟨
⬛🟩⬛🟩🟨
🟩🟩🟩🟩🟩"
3080,261,"Wordle 261 5/6

⬛🟨⬛⬛🟨
⬛🟨🟨🟨⬛
🟨⬛🟨🟨🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩"
3081,261,"Wordle 261 3/6

⬛⬛🟩⬛🟨
🟩🟨⬛⬛⬛
🟩🟩🟩🟩🟩"
3082,261,"Wordle 261 4/6

⬛🟨🟩⬛⬛
⬛⬛🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3083,261,"Wordle 261 4/6

⬜🟨🟩⬜⬜
🟨🟩🟩⬜⬜
⬜🟩🟩⬜🟨
🟩🟩🟩🟩🟩"
3084,261,"Wordle 261 3/6

⬜⬜🟩⬜🟨
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩"
3085,261,"Wordle 261 3/6

⬛🟩🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3086,261,"Wordle 261 2/6

⬛⬛⬛🟩🟩
🟩🟩🟩🟩🟩
😘"
3087,261,"Wordle 261 2/6

🟨⬛⬛⬛🟨
🟩🟩🟩🟩🟩

HOLY SHIT WHAT THE FUCK NO SHOT I AM SO SURPRISED I GOT IT WHAT"
3088,261,"Wordle 261 4/6

⬛⬛🟨⬛🟨
🟨🟨🟩⬛⬛
⬛🟨🟩🟩🟩
🟩🟩🟩🟩🟩

Almost forgot about today's game!"
3089,261,"Wordle 261 3/6

🟨🟨⬛⬛⬛
🟩🟨🟨🟨⬛
🟩🟩🟩🟩🟩"
3090,261,"Wordle 261 3/6

⬜🟩⬜⬜⬜
🟨🟩⬜⬜🟨
🟩🟩🟩🟩🟩 
An improvement from my usual 5/6🤣"
3091,261,"Wordle 261 5/6

⬛🟨⬛⬛⬛
🟨⬛🟨⬛⬛
🟨⬛🟨⬛⬛
⬛🟩🟩🟨⬛
🟩🟩🟩🟩🟩"
3092,261,"Wordle 261 4/6

⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩

it’s something i tend to do 😅"
3093,261,"Wordle 261 4/6

🟨⬛⬛⬛⬛
⬛🟨🟩⬛⬛
⬛🟨🟩⬛🟨
🟩🟩🟩🟩🟩"
3094,261,"Wordle 261 5/6

⬛🟨🟨⬛⬛
🟩🟩⬛⬛🟨
🟩🟩⬛🟨⬛
⬛⬛🟨⬛⬛
🟩🟩🟩🟩🟩

yay"
3095,261,"Wordle 261 3/6

⬛🟨⬛🟩⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩"
3096,261,"Wordle 261 3/6

⬛🟨⬛⬛⬛
⬛🟩🟨⬛🟨
🟩🟩🟩🟩🟩"
3097,261,"Wordle 261 2/6

⬛🟨🟨⬛🟨
🟩🟩🟩🟩🟩

what……."
3098,261,"Wordle 261 3/6

🟨🟩🟩🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

It’s all about that first guess babyy"
3099,261,"Wordle 261 4/6

⬛⬛⬛⬛⬛
🟨⬛⬛⬛⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩"
3100,261,"Wordle 261 6/6

⬜⬜⬜🟨🟨
🟨🟨⬜⬜⬜
🟨🟨⬜🟨⬜
⬜🟩🟨🟨⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3101,261,"Wordle 261 2/6

🟩⬛🟩🟩⬛
🟩🟩🟩🟩🟩"
3102,261,"Wordle 261 4/6

⬛⬛⬛⬛⬛
⬛🟩🟩⬛⬛
🟨🟩🟩⬛🟨
🟩🟩🟩🟩🟩

:^)"
3103,261,"Wordle 261 3/6

⬛🟨🟨⬛⬛
🟩🟩⬛⬛🟨
🟩🟩🟩🟩🟩"
3104,261,"Wordle 261 6/6

⬜🟨⬜⬜⬜
⬜⬜🟩🟩⬜
🟩⬜🟩🟩⬜
🟩🟩🟨⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩"
3105,261,"Wordle 261 3/6

⬛⬛🟩🟩⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩"
3106,261,"Wordle 261 3/6

⬛⬛🟩🟩⬛
⬛⬛🟩🟩⬛
🟩🟩🟩🟩🟩"
3107,261,"Wordle 261 2/6

⬛⬛🟩🟩⬛
🟩🟩🟩🟩🟩

Ayyy 😎"
3108,261,"Wordle 261 4/6

⬛⬛🟨⬛⬛
🟨🟨⬛⬛🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
3109,261,"Wordle 261 6/6

🟨⬛⬛🟨⬛
🟨🟨⬛🟨⬛
🟨🟨⬛⬛⬛
⬛⬛⬛🟨⬛
⬛🟨🟨⬛🟩
🟩🟩🟩🟩🟩"
3110,261,"Wordle 261 3/6

⬛🟨🟩⬛⬛
🟨🟩🟩⬛⬛
🟩🟩🟩🟩🟩"
3111,261,"Wordle 261 2/6

🟩⬛🟩⬛⬛
🟩🟩🟩🟩🟩"
3112,261,"Wordle 261 4/6

🟨⬛🟨⬛🟨
🟨🟩🟩🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3113,261,"Wordle 261 4/6

⬛🟩⬛⬛🟨
⬛🟩🟨⬛⬛
🟨🟩🟩⬛⬛
🟩🟩🟩🟩🟩"
3114,261,"Wordle 261 3/6

⬛⬛🟩🟩⬛
⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩 YUP YUP SEE THE VISION"
3115,261,"Wordle 261 2/6

⬜⬜🟩🟩⬜
🟩🟩🟩🟩🟩"
3116,261,"Wordle 261 5/6

⬛⬛⬛⬛⬛
⬛🟩🟨⬛🟩
🟨🟩🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3117,261,"Wordle 261 6/6

⬜⬜⬜🟨⬜
⬜🟨🟩⬜⬜
⬜🟨🟩⬜⬜
⬜🟨🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩phew!"
3118,261,"Wordle 261 3/6

🟩🟨⬛⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟩🟩🟩"
3119,261,"Wordle 261 3/6

⬛🟨🟩⬛⬛
🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩"
3120,261,"Wordle 261 3/6

🟨🟨⬛⬛⬛
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩

When I play at night I’m a genius"
3121,261,"Wordle 261 3/6

⬛⬛🟨🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3122,261,"Wordle 261 6/6

⬛🟨⬛⬛⬛
⬛🟩⬛🟩⬛
🟨🟨🟨⬛🟨
🟨🟨🟩⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩"
3123,261,"Wordle 261 4/6

⬜🟨🟨⬜🟨
🟩🟨⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩"
3124,261,"Wordle 261 4/6

🟨⬜⬜⬜🟨
⬜🟨🟨⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩fun. Much less annoying than the spelling bee."
3125,261,"Wordle 261 5/6

⬛🟨🟩⬛🟩
⬛🟩⬛🟨⬛
⬛🟩⬛⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3126,261,"Wordle 261 3/6

🟩⬛🟨⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩"
3127,261,"Wordle 261 4/6

⬜⬜🟩🟩⬜
⬜🟨🟩🟩⬜
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩"
3128,261,"Wordle 261 4/6

🟨🟩⬛🟨⬛
🟨🟩⬛🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3129,261,"Wordle 261 3/6

⬛🟩⬛🟩⬛
⬛🟩⬛⬛🟨
🟩🟩🟩🟩🟩"
3130,261,"Wordle 261 3/6

⬛⬛🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3131,261,"Wordle 261 3/6

⬛🟨🟨⬛⬛
🟨🟨🟨⬛⬛
🟩🟩🟩🟩🟩"
3132,261,"Wordle 261 5/6

⬛⬛⬛⬛🟨
🟨🟨⬛🟨⬛
🟨⬛🟨🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3133,261,"Wordle 261 2/6

⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩"
3134,261,"Wordle 261 3/6

⬜🟨🟩⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩"
3135,261,"Wordle 261 4/6

🟨⬜⬜⬜⬜
⬜⬜🟨⬜🟩
⬜🟨🟨🟨🟩
🟩🟩🟩🟩🟩"
3136,261,"Wordle 261 3/6

⬜🟩🟩🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3137,261,"Wordle 261 3/6

⬜🟨🟩⬜🟩
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩
Am I a #wordle genius? No
But do I consistently give it a shot every single day? Actually. Also no."
3138,261,"Wordle 261 5/6

⬛⬛⬛🟨⬛
⬛🟨🟩⬛⬛
🟨⬛🟩⬛⬛
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩
oh my god that was so scary"
3139,261,"Wordle 261 3/6

⬜🟨⬜⬜⬜
⬜🟨🟩🟩⬜
🟩🟩🟩🟩🟩"
3140,261,"Wordle 261 3/6

⬛⬛🟨⬛🟨
⬛🟨🟩⬛⬛
🟩🟩🟩🟩🟩

Back to awaiting my downfall"
